"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17"
"12773",2891.76382807785,1,20,9,2,10,1,0,0,0,0,0,1,0,0,3242.21565449382,2891.76382807785
"12774",3106.39595692399,0,19,13,3,9,1,0,0,0,0,0,1,0,0,3106.39595692399,2937.87198099682
"12775",2735.5622817109,0,31,17,2,15,0,1,0,0,1,0,1,0,0,2735.5622817109,2930.53709949669
"12776",3017.55739174314,0,35,17,2,14,0,1,0,0,0,0,1,1,1,3017.55739174314,3025.95899617564
"12777",3223.02487792842,0,32,16,2,12,1,1,0,0,0,0,1,0,0,3223.02487792842,2986.58126876326
"12778",3243.16567920321,0,30,13,1,13,1,1,0,0,0,0,1,0,0,3243.16567920321,2953.75385047752
"12779",3451.06970908554,0,29,16,2,15,0,1,0,0,0,0,1,0,0,3451.06970908554,3035.27760178033
"12780",3408.97042620551,0,22,16,2,13,0,1,0,0,0,0,0,0,0,3408.97042620551,3215.29733446738
"12781",3259.91693443194,0,34,16,2,15,1,1,0,0,0,0,1,0,0,3259.91693443194,3036.1682611784
"12782",3362.90275393074,0,30,16,2,15,0,1,0,0,0,0,0,0,0,3362.90275393074,3179.37451507497
"12783",3203.30822889471,0,33,16,1,20,1,1,0,0,0,0,1,0,0,3203.30822889471,3143.58473211576
"12784",3336.2493432629,0,30,17,2,14,1,1,0,0,0,0,1,3,0,3336.2493432629,3168.19646289278
"12785",3384.10183204719,0,27,16,2,15,1,1,0,0,0,0,1,0,0,3384.10183204719,3216.20230341358
"12786",3186.27773132627,0,30,16,2,12,1,1,0,0,0,0,1,1,0,3186.27773132627,2932.07928113656
"12787",3222.75019096651,0,30,16,1,12,1,1,0,0,0,0,1,0,0,3222.75019096651,3026.45902826373
"12788",3292.88413279743,0,29,16,2,14,0,1,0,0,0,0,1,0,0,3292.88413279743,3198.24295968473
"12789",2923.24383658254,0,43,12,2,11,0,1,0,0,0,0,1,0,0,2923.24383658254,2609.86993525477
"12790",3327.90427131622,0,30,16,2,14,1,1,0,0,0,0,1,0,0,3327.90427131622,3137.28881751152
"12791",3234.51352093442,0,18,12,2,10,1,0,1,0,0,0,1,0,0,3234.51352093442,2966.82054559729
"12792",3084.63919769778,0,37,15,1,15,0,1,0,0,0,0,1,0,0,3084.63919769778,2949.21327836907
"12793",3250.94380429603,0,20,12,3,11,1,0,0,0,0,0,1,0,0,3250.94380429603,3066.65497205199
"12794",2768.79899780228,0,23,15,2,10,1,1,0,0,1,0,1,0,0,2768.79899780228,2977.99368398843
"12795",3184.09742629838,0,29,14,2,12,1,1,0,0,0,0,1,0,0,3184.09742629838,2984.44759389808
"12796",3301.54450916534,0,28,16,1,15,0,1,0,0,0,0,1,0,0,3301.54450916534,3208.87338913687
"12797",3058.47413643705,0,30,16,1,8,0,1,0,0,0,0,1,0,0,3058.47413643705,2846.61811832901
"12798",2820.7509811537,0,27,16,2,15,0,1,0,0,1,0,1,0,0,2820.7509811537,2944.68921029956
"12799",3293.45585767524,0,32,17,2,15,1,1,0,0,0,0,1,0,0,3293.45585767524,3085.81644660749
"12800",3256.29080157535,0,28,12,2,15,0,1,0,0,0,0,1,0,0,3256.29080157535,3120.8266081722
"12801",3209.04433270971,0,27,12,2,10,1,1,0,0,0,0,1,0,0,3209.04433270971,2944.34564636555
"12802",3195.37377998143,0,30,16,3,11,1,1,0,0,0,0,1,0,0,3195.37377998143,2966.43425619821
"12803",2556.78009363621,0,32,14,2,12,1,1,0,0,1,0,0,0,0,2556.78009363621,2862.77773023283
"12804",3302.13743750553,0,26,16,1,12,1,1,0,0,0,0,1,0,0,3302.13743750553,3072.19744078583
"12805",2897.42236207595,1,25,12,5,8,0,0,1,0,0,0,1,2,1,3082.33584395549,2897.42236207595
"12806",3371.11508169454,0,29,16,2,15,0,1,0,0,0,0,1,0,0,3371.11508169454,3194.69933315063
"12807",3304.2664246099,0,33,17,1,12,0,1,0,0,0,0,1,0,0,3304.2664246099,3053.45163665028
"12808",3358.80321660085,0,28,16,2,15,1,1,0,0,0,0,1,0,0,3358.80321660085,3187.01913397927
"12809",3088.04730874801,0,39,12,2,12,0,1,0,0,0,0,1,0,0,3088.04730874801,2695.05232261593
"12810",3154.78948643229,0,40,14,2,17,0,1,0,0,0,0,1,0,0,3154.78948643229,2991.2985280523
"12811",3360.39284423448,0,30,16,2,15,1,1,0,0,0,0,1,0,0,3360.39284423448,3199.7768537678
"12812",3287.0511762175,0,29,16,1,15,1,1,0,0,0,0,1,0,0,3287.0511762175,3022.27443255882
"12813",3089.06757141977,0,30,17,1,7,1,1,0,0,0,0,1,1,0,3089.06757141977,2891.40695460212
"12814",3267.75181298053,0,29,14,1,12,1,1,0,0,0,0,1,0,0,3267.75181298053,2963.88679744401
"12815",3328.73009756714,0,20,12,4,15,0,0,0,0,0,0,0,0,0,3328.73009756714,3074.9970683086
"12816",3238.43507347386,0,30,17,1,12,1,1,0,0,0,0,1,0,0,3238.43507347386,3103.03249202023
"12817",3222.99881442869,0,31,17,1,10,1,1,0,0,0,0,1,1,0,3222.99881442869,3017.2922637782
"12818",3274.90269336028,0,27,14,1,14,0,1,0,0,0,0,1,0,0,3274.90269336028,3042.93037058772
"12819",3177.92599616409,0,25,11,2,12,1,0,1,0,0,0,1,0,0,3177.92599616409,2973.69854074057
"12820",3342.97573855523,0,32,16,1,17,0,1,0,0,0,0,1,0,0,3342.97573855523,3074.49788057838
"12821",3184.85109192591,0,34,16,1,12,0,1,0,0,0,0,1,0,0,3184.85109192591,2965.03173089286
"12822",3235.13588386734,0,32,16,2,12,1,1,0,0,0,0,1,0,0,3235.13588386734,2962.79501593522
"12823",3357.80893005006,0,28,16,1,16,0,1,0,0,0,0,1,0,0,3357.80893005006,3236.96758936181
"12824",3287.29528638165,0,32,17,2,14,1,1,0,0,0,0,1,0,0,3287.29528638165,3088.9216028445
"12825",3117.22485119166,0,32,17,2,9,0,1,0,0,0,0,1,0,0,3117.22485119166,2995.66544364712
"12826",3169.08152005486,0,29,14,2,10,0,1,0,0,0,0,1,0,0,3169.08152005486,2863.67285902504
"12827",3258.1808101209,0,31,17,2,13,0,1,0,0,0,0,1,0,0,3258.1808101209,3088.83971220556
"12828",3067.05328893983,0,38,12,2,13,0,1,0,0,0,0,0,0,0,3067.05328893983,2695.2156866681
"12829",3313.72145933178,0,31,16,2,15,1,1,0,0,0,0,1,0,0,3313.72145933178,3183.45671593704
"12830",3257.65361667245,0,30,17,2,15,0,1,0,0,0,0,0,0,0,3257.65361667245,3199.69996735236
"12831",3226.93240327788,0,31,16,2,12,0,1,0,0,0,0,1,0,0,3226.93240327788,2970.28125440982
"12832",3227.58732190592,0,30,16,2,12,1,1,0,0,0,0,1,0,0,3227.58732190592,3082.81634015648
"12833",3020.20969515357,0,35,16,2,7,1,1,0,0,0,0,1,0,0,3020.20969515357,2832.44169512976
"12834",3238.82762384691,0,25,12,3,10,1,1,0,0,0,0,0,0,0,3238.82762384691,2776.94022436919
"12835",3293.95204278561,0,33,17,1,14,1,0,0,0,0,0,1,0,0,3293.95204278561,3069.92690409426
"12836",3289.62132550773,0,37,16,1,15,1,1,0,0,0,0,1,1,0,3289.62132550773,2963.15112848705
"12837",3302.96085093942,0,24,12,2,15,0,1,0,0,0,0,1,1,0,3302.96085093942,3089.73794230948
"12838",3268.44684779192,0,29,17,2,12,1,1,0,0,0,0,1,0,0,3268.44684779192,3035.07681179138
"12839",3304.73415273599,0,30,17,2,15,1,1,0,0,0,0,1,0,0,3304.73415273599,3169.54179576872
"12840",3230.905030367,0,26,14,1,12,1,1,0,0,0,0,0,0,0,3230.905030367,3045.49650793666
"12841",2590.1811453897,0,33,17,1,15,0,1,0,1,1,0,1,4,0,2590.1811453897,2762.62632793039
"12842",3473.66840979985,0,28,14,3,20,0,1,0,1,0,0,1,0,0,3473.66840979985,3297.41246671124
"12843",3271.63697401995,0,29,17,1,10,0,1,0,0,0,0,1,0,0,3271.63697401995,3013.50148737575
"12844",3335.71623024614,0,28,17,2,14,0,1,0,0,0,0,0,0,0,3335.71623024614,3165.25708896773
"12845",3395.69450638683,0,29,16,1,15,0,1,0,0,0,0,1,0,0,3395.69450638683,3171.18020640731
"12846",3266.98516143768,0,29,17,2,12,1,1,0,0,0,0,1,0,0,3266.98516143768,3115.2249734046
"12847",3356.88593853815,0,29,16,3,15,1,1,0,0,0,0,1,0,0,3356.88593853815,3207.0840087126
"12848",3316.28552678737,1,23,13,2,25,1,0,0,0,1,0,1,0,0,3169.25241338633,3316.28552678737
"12849",3246.2797449703,0,32,17,2,14,1,1,0,0,0,0,1,2,0,3246.2797449703,3001.99585915101
"12850",3267.7125982592,0,24,14,2,15,1,1,0,0,0,0,1,0,0,3267.7125982592,3222.48193015702
"12851",3374.0223164646,0,31,17,1,17,0,1,0,0,0,0,1,0,0,3374.0223164646,3182.848599624
"12852",3340.07550368017,0,31,16,2,15,1,1,0,0,0,0,1,0,0,3340.07550368017,3152.86195252583
"12853",3232.40907706465,0,21,12,4,13,1,0,1,0,0,0,1,0,0,3232.40907706465,3013.98969200822
"12854",3252.80016266914,0,35,12,2,15,1,1,0,0,0,0,1,0,0,3252.80016266914,2705.72631384027
"12855",2614.05953361478,0,32,16,2,12,0,1,1,0,1,0,1,4,0,2614.05953361478,2874.88183667296
"12856",3319.04167775832,0,29,12,2,15,0,1,0,0,0,0,1,0,0,3319.04167775832,3035.09977764382
"12857",3335.89351272841,0,27,16,2,15,0,1,0,0,0,0,1,0,0,3335.89351272841,3174.39704685449
"12858",3393.58206687326,0,22,12,2,17,0,1,0,0,0,0,1,1,0,3393.58206687326,3160.28105869194
"12859",2687.88392122844,0,31,16,2,14,0,1,0,0,1,0,1,0,0,2687.88392122844,2950.72350294971
"12860",3217.03525521053,0,24,12,2,12,0,1,0,0,0,0,1,1,0,3217.03525521053,3015.63270905898
"12861",2933.45784071822,1,33,17,2,10,0,0,1,0,0,0,1,1,0,3115.61006305613,2933.45784071822
"12862",3360.47770289259,0,26,16,1,15,1,1,0,0,0,0,1,0,0,3360.47770289259,3084.24842831309
"12863",2933.8308630853,0,27,16,2,20,1,1,0,0,1,0,1,0,0,2933.8308630853,3195.40431688974
"12864",3017.49470364058,0,35,12,1,13,1,1,0,0,0,0,1,1,0,3017.49470364058,2848.66081635726
"12865",2745.0967020883,1,40,15,2,11,1,1,0,0,0,1,1,1,0,3040.87283307536,2745.0967020883
"12866",3336.5319476535,0,22,14,3,14,0,1,0,0,0,0,1,1,0,3336.5319476535,3184.63199213426
"12867",3321.20486436141,0,23,16,1,11,1,1,0,0,0,0,1,0,0,3321.20486436141,3108.93440788759
"12868",3393.44306728744,0,23,17,1,15,1,1,0,0,0,0,1,0,0,3393.44306728744,3289.44927753566
"12869",3321.15191892792,0,27,17,2,13,1,1,0,0,0,0,1,0,0,3321.15191892792,3161.81468398592
"12870",3282.7834741138,0,27,16,2,12,1,1,0,1,0,0,1,0,0,3282.7834741138,3047.86475965989
"12871",3195.83104919659,0,24,12,2,11,1,0,0,0,0,0,1,0,0,3195.83104919659,2984.97395610293
"12872",3428.6993623014,1,27,16,1,20,1,1,0,0,0,0,1,0,0,3402.32332645172,3428.6993623014
"12873",2888.6612046703,0,27,17,2,17,0,1,0,0,1,0,0,0,0,2888.6612046703,3177.24361911764
"12874",3183.25160865025,0,33,16,2,15,0,1,0,0,0,0,1,0,0,3183.25160865025,3108.96813597869
"12875",3129.86915846808,0,34,16,3,11,1,1,0,0,0,0,1,0,0,3129.86915846808,2812.65097909719
"12876",2901.63836790328,1,26,12,2,10,1,1,0,0,0,0,1,0,0,3134.42661947948,2901.63836790328
"12877",3077.33024391473,0,28,12,2,8,0,1,0,0,0,0,0,0,0,3077.33024391473,2778.0070161375
"12878",3187.27400115643,0,18,11,3,10,1,0,1,0,0,0,1,1,0,3187.27400115643,3024.30265767097
"12879",3387.89454697221,0,28,16,1,17,1,1,0,0,0,0,1,0,0,3387.89454697221,3279.45697487788
"12880",3242.57379694439,0,30,16,2,12,1,1,0,0,0,0,1,0,0,3242.57379694439,3065.22804635522
"12881",3043.96225688558,0,28,12,1,9,1,1,0,0,0,0,1,0,0,3043.96225688558,2743.24900833353
"12882",3334.82578823103,0,24,13,2,15,1,1,0,0,0,0,1,0,0,3334.82578823103,3152.58304436316
"12883",3333.56321663031,0,24,11,2,14,0,1,0,0,0,0,1,0,0,3333.56321663031,3034.52893004371
"12884",3342.71907587378,0,21,15,2,12,1,0,0,0,0,0,1,0,0,3342.71907587378,3131.87999503332
"12885",3247.68015439926,0,26,14,2,12,0,1,0,0,0,0,1,0,0,3247.68015439926,3026.32882171245
"12886",3186.51535018107,0,29,12,1,12,0,1,0,0,0,0,0,0,0,3186.51535018107,2992.51755574523
"12887",3190.95177895817,0,30,16,3,10,1,1,0,0,0,0,0,0,0,3190.95177895817,2922.1964554266
"12888",3312.9321508509,0,31,17,2,14,0,1,0,0,0,0,1,1,0,3312.9321508509,3182.10626674144
"12889",3047.75307381599,1,21,12,4,12,0,0,1,0,0,0,1,0,0,3289.80624238158,3047.75307381599
"12890",3396.01434599546,0,28,16,1,12,1,1,0,0,0,0,0,0,0,3396.01434599546,3103.28528998486
"12891",3012.07510216179,0,19,13,9,2,1,0,0,0,0,0,1,0,0,3012.07510216179,2799.30699225849
"12892",3141.1134407661,0,32,16,2,10,0,1,0,0,0,0,1,1,0,3141.1134407661,2946.09649685748
"12893",3279.4819994921,0,28,16,2,12,1,1,0,0,0,0,1,0,0,3279.4819994921,3087.55763641314
"12894",3257.73542698969,0,31,16,2,12,1,1,0,0,0,0,1,0,0,3257.73542698969,3033.42261776428
"12895",3370.77287128558,0,26,16,2,15,0,1,0,0,0,0,1,0,0,3370.77287128558,3186.78276348867
"12896",3192.09696996561,0,24,12,2,12,0,1,0,0,0,0,1,0,0,3192.09696996561,3070.69248635071
"12897",3150.05351922607,0,17,11,2,20,1,0,0,0,1,0,1,0,0,3150.05351922607,3186.63303333726
"12898",2657.55100072099,0,33,17,1,14,1,1,0,0,1,0,1,0,0,2657.55100072099,2808.79158154694
"12899",3312.16351402645,0,29,17,1,13,0,1,0,0,0,0,1,0,0,3312.16351402645,3119.2759539126
"12900",3178.69152651346,0,35,16,2,13,1,1,0,0,0,0,1,0,0,3178.69152651346,3045.53675546851
"12901",3067.88314735013,1,21,12,3,12,0,0,0,0,0,0,1,1,0,3278.43548471117,3067.88314735013
"12902",3078.81265745466,0,40,14,1,15,1,1,0,0,0,0,1,0,0,3078.81265745466,3076.22860136726
"12903",3480.90143979301,0,24,17,1,18,0,1,0,0,0,0,1,2,0,3480.90143979301,3364.67772548608
"12904",3329.85016607556,0,24,13,2,15,1,1,0,0,0,0,1,0,0,3329.85016607556,3115.7942513995
"12905",2292.92195407748,0,40,14,3,14,1,1,0,0,1,1,1,0,0,2292.92195407748,2602.63530401382
"12906",3309.09385315459,0,20,10,2,12,1,0,1,0,0,0,1,0,0,3309.09385315459,3027.8852322178
"12907",2573.03368527918,0,30,17,2,8,0,1,0,0,1,0,1,0,0,2573.03368527918,2678.34940284545
"12908",3282.79874338409,0,26,14,2,12,1,1,0,0,0,0,1,0,0,3282.79874338409,3028.88955994709
"12909",3351.25104821274,0,25,16,2,15,1,1,0,0,0,0,1,0,0,3351.25104821274,3336.36097440672
"12910",3162.42891817619,0,29,12,1,12,0,1,0,0,0,0,1,0,0,3162.42891817619,2971.72964535287
"12911",3545.80248025986,0,27,17,2,17,0,1,0,0,0,0,1,0,0,3545.80248025986,3277.93758188674
"12912",2700.15679599386,0,29,16,2,13,1,1,0,1,1,0,1,0,0,2700.15679599386,2981.44485964917
"12913",3227.96900820637,0,18,12,2,12,0,1,0,0,0,0,1,0,0,3227.96900820637,3088.6877601668
"12914",3251.50919440924,0,20,12,2,12,0,1,0,0,0,0,1,0,0,3251.50919440924,3079.61901532085
"12915",3310.61454361456,0,29,17,2,14,1,1,0,0,0,0,1,0,0,3310.61454361456,3192.91873964052
"12916",2916.84773923065,0,24,16,2,14,0,1,0,0,1,0,1,0,0,2916.84773923065,3060.60160709472
"12917",3248.57039438991,0,29,14,2,13,1,1,0,0,0,0,1,0,0,3248.57039438991,2971.60226530426
"12918",3335.64888920803,0,30,14,1,15,0,1,0,0,0,0,1,0,0,3335.64888920803,3039.78267800481
"12919",2608.26025366884,0,27,14,2,12,0,1,0,0,1,0,1,0,0,2608.26025366884,2923.69519121868
"12920",3233.01660842913,0,30,17,1,12,0,1,0,0,0,0,0,0,0,3233.01660842913,3047.66770284932
"12921",2850.89029338395,0,27,16,1,17,0,1,0,0,1,0,1,0,0,2850.89029338395,3123.99399494098
"12922",3258.50068045124,0,32,16,2,14,0,1,0,0,0,0,1,0,0,3258.50068045124,3167.86568826916
"12923",3237.89997358016,0,28,14,2,14,1,1,0,0,0,0,1,0,0,3237.89997358016,3119.41377764607
"12924",2838.84094018957,0,20,12,2,10,0,0,0,0,1,0,1,0,0,2838.84094018957,2822.06123031311
"12925",3337.28676965109,0,26,17,2,14,1,1,0,0,0,0,0,0,0,3337.28676965109,3230.32356023854
"12926",3366.84178702449,0,26,16,2,15,1,1,0,0,0,0,1,0,0,3366.84178702449,3163.50231620948
"12927",3220.1036916194,0,24,12,2,14,1,1,0,0,0,0,1,0,0,3220.1036916194,3065.15151788694
"12928",3254.83608975883,0,23,14,2,12,1,0,1,0,0,0,1,1,0,3254.83608975883,3077.98461354316
"12929",3238.01875970718,0,25,13,2,12,1,1,1,0,0,0,1,0,0,3238.01875970718,2972.61486243616
"12930",3332.25964363991,0,30,16,2,15,0,1,0,0,0,0,1,1,0,3332.25964363991,3209.14620709784
"12931",3284.90564073626,0,20,12,1,12,1,1,0,0,0,0,1,0,0,3284.90564073626,3113.12063427319
"12932",3067.55665331724,0,38,13,2,13,0,1,0,0,0,0,1,1,0,3067.55665331724,2865.07428194623
"12933",3268.67013686319,0,25,12,2,13,0,1,0,0,0,0,1,0,0,3268.67013686319,3042.01421361085
"12934",2971.5329286134,0,37,14,1,10,0,1,0,0,0,1,1,0,0,2971.5329286134,2830.4498044867
"12935",3340.2457098054,0,25,16,1,14,0,1,0,0,0,0,1,0,0,3340.2457098054,3171.88251447747
"12936",3215.00011694496,0,26,16,2,12,1,1,0,0,0,0,1,0,0,3215.00011694496,3225.28822931511
"12937",3269.81118304884,0,19,12,1,12,0,0,0,0,0,0,1,0,0,3269.81118304884,3107.31379130088
"12938",2463.73529827637,0,35,15,2,10,1,1,0,1,1,0,1,0,0,2463.73529827637,2561.65793798075
"12939",3374.36436041093,0,23,13,2,14,1,1,0,0,0,0,1,0,0,3374.36436041093,3145.18181243298
"12940",2952.69878003073,0,24,12,1,22,1,1,0,0,1,0,1,0,0,2952.69878003073,3143.02533327724
"12941",3394.16227668437,0,23,16,1,15,0,1,0,0,0,0,1,0,0,3394.16227668437,3280.65260287865
"12942",3401.27079462823,0,24,12,2,16,1,1,0,0,0,0,1,0,0,3401.27079462823,3129.70823198772
"12943",3267.77509002063,0,21,12,1,12,1,1,0,0,0,0,1,0,0,3267.77509002063,3045.39824736046
"12944",3251.84336870979,0,22,12,2,10,1,1,0,0,0,0,1,0,0,3251.84336870979,2981.86688277481
"12945",3233.02775217122,0,29,17,2,12,1,1,0,0,0,0,1,1,0,3233.02775217122,3057.7301502304
"12946",2624.19626633529,1,32,12,2,12,0,1,0,0,1,0,1,1,0,2518.22002087339,2624.19626633529
"12947",3179.81337770148,0,30,17,2,10,1,1,0,0,0,0,1,2,0,3179.81337770148,2964.91192127405
"12948",3233.69454531135,0,27,16,2,12,0,1,0,0,0,0,1,0,0,3233.69454531135,3060.99086045514
"12949",3326.84099781712,0,27,16,2,12,1,1,0,0,0,0,1,0,0,3326.84099781712,3096.55599935967
"12950",3228.71731150837,0,26,16,1,12,0,1,0,0,0,0,1,0,0,3228.71731150837,3307.02810447902
"12951",3270.04494806319,0,32,13,2,15,0,1,0,0,0,0,1,0,0,3270.04494806319,2771.43413235274
"12952",3112.60614829289,0,40,12,1,15,0,1,0,0,0,0,1,3,0,3112.60614829289,2706.99436714912
"12953",3326.32030278872,0,27,16,2,12,1,1,0,0,0,0,1,0,0,3326.32030278872,3079.9901226906
"12954",3186.36987050253,0,31,13,2,10,0,1,0,0,0,0,1,0,0,3186.36987050253,2783.18500099587
"12955",3293.70160781463,0,27,14,1,15,1,1,0,0,0,0,1,0,0,3293.70160781463,3146.54666508519
"12956",3306.00700762277,0,29,16,2,16,1,1,0,0,0,0,1,0,0,3306.00700762277,3342.11113984406
"12957",3252.93489417397,0,30,17,2,13,0,1,0,0,0,0,1,0,0,3252.93489417397,2981.17165309584
"12958",3139.76889799385,0,31,14,1,12,0,1,0,0,0,0,1,0,0,3139.76889799385,2941.28155400029
"12959",2986.06497218042,1,18,10,6,15,1,1,0,0,0,0,1,0,0,3396.04150467628,2986.06497218042
"12960",3227.31003804006,0,31,16,2,12,1,1,0,0,0,0,1,0,0,3227.31003804006,3023.91326834878
"12961",3156.39692853645,0,34,16,2,13,0,1,0,0,0,0,1,2,0,3156.39692853645,2910.19272846736
"12962",2919.94417943812,1,28,14,4,10,1,1,0,0,0,0,0,1,0,3127.1859893074,2919.94417943812
"12963",3247.55504509918,0,30,16,1,12,1,1,0,0,0,0,1,0,0,3247.55504509918,3067.01314187635
"12964",3063.51712301706,1,24,12,2,12,1,1,0,0,0,0,1,0,0,3179.05020877029,3063.51712301706
"12965",3252.09978516342,0,26,16,3,11,0,1,0,0,0,0,1,0,0,3252.09978516342,3166.23241190149
"12966",2778.82301292881,1,28,13,1,14,1,1,0,0,1,0,1,0,0,2670.57314917019,2778.82301292881
"12967",3303.81346042978,0,29,16,2,13,1,1,0,0,0,0,1,1,0,3303.81346042978,3138.40651538853
"12968",3297.7534379263,0,27,17,2,13,1,1,0,0,0,0,1,0,0,3297.7534379263,3235.62265309715
"12969",3166.80999310619,0,33,17,2,10,1,1,0,0,0,0,1,0,0,3166.80999310619,2964.46672068783
"12970",3060.05273177643,0,33,12,2,14,0,1,0,0,0,0,1,0,0,3060.05273177643,2868.88629942582
"12971",3178.3727780819,0,30,14,1,13,1,1,0,0,0,0,1,0,0,3178.3727780819,2933.47028941778
"12972",3304.08734671238,0,27,17,2,15,1,1,0,0,0,0,1,0,0,3304.08734671238,3263.0507496245
"12973",3289.96396896238,0,27,16,1,12,0,1,0,0,0,0,1,0,0,3289.96396896238,3116.96171811562
"12974",3320.93910191939,0,27,17,2,14,0,1,0,0,0,0,1,0,0,3320.93910191939,3160.80438782942
"12975",2989.59155463895,1,26,12,4,12,0,0,0,0,0,0,1,0,0,3190.20196414534,2989.59155463895
"12976",3260.90176875974,0,34,17,1,18,0,1,0,0,0,0,1,0,0,3260.90176875974,3251.2076856344
"12977",3170.213735638,0,31,16,2,10,1,1,0,1,0,0,0,0,0,3170.213735638,2944.63843052142
"12978",3220.02479639997,0,31,13,2,14,0,1,0,0,0,0,1,1,0,3220.02479639997,2912.47442725238
"12979",3215.5983163645,0,28,12,2,12,0,1,0,0,0,0,1,0,0,3215.5983163645,2979.61520496431
"12980",3036.05375507958,0,23,16,2,17,1,1,0,0,1,0,1,0,0,3036.05375507958,3114.90431436807
"12981",2649.63812466891,0,29,16,2,13,0,1,0,0,1,0,1,0,0,2649.63812466891,2944.19421486265
"12982",3278.70350867313,0,27,16,2,11,1,1,0,0,0,0,1,0,0,3278.70350867313,2957.30575391123
"12983",3468.34097793762,0,24,16,1,20,1,1,0,0,0,0,1,1,0,3468.34097793762,3320.9341930439
"12984",3304.00843495836,0,25,17,2,12,1,1,0,0,0,0,0,0,0,3304.00843495836,3179.23978332719
"12985",3268.26759004545,0,29,13,3,16,1,1,0,0,0,0,1,3,0,3268.26759004545,3141.1939268034
"12986",3121.92195135193,0,31,14,2,11,1,1,0,0,0,0,1,0,0,3121.92195135193,2911.88698934972
"12987",3109.62963561217,0,33,17,2,12,1,1,0,0,0,0,1,0,0,3109.62963561217,2963.65214366609
"12988",3248.53235670023,0,29,17,4,13,1,1,0,0,0,0,1,0,0,3248.53235670023,3206.05363174272
"12989",3260.31649727302,0,33,17,2,15,1,1,0,0,0,0,1,0,0,3260.31649727302,3121.74112216254
"12990",3252.89250608806,0,34,16,1,15,0,1,0,0,0,0,1,1,0,3252.89250608806,3091.63916134275
"12991",3197.63253193399,0,17,10,5,9,1,0,1,0,0,0,1,0,0,3197.63253193399,2913.31376462178
"12992",2954.18486241468,1,18,8,3,12,1,1,0,0,0,0,1,0,0,3242.71194094367,2954.18486241468
"12993",2508.98303505144,0,34,12,2,14,0,1,0,1,1,1,1,0,0,2508.98303505144,2647.13168259576
"12994",3370.48668607445,0,22,14,2,15,0,1,0,0,0,0,1,0,0,3370.48668607445,3283.21072886023
"12995",3189.61289490163,0,28,12,2,12,1,1,0,0,0,0,1,0,0,3189.61289490163,2903.50420534717
"12996",3207.38170695912,0,28,16,2,10,1,1,0,0,0,0,1,0,0,3207.38170695912,2970.27136962944
"12997",2665.57160025218,0,37,17,4,11,0,1,0,0,1,1,1,1,0,2665.57160025218,2625.40106551721
"12998",3276.44359601927,0,24,12,2,13,1,0,0,0,0,0,1,0,0,3276.44359601927,3073.86420040601
"12999",3292.0109681899,0,26,16,2,13,1,1,0,0,0,0,1,1,0,3292.0109681899,3157.62763041959
"13000",3457.77691120501,0,24,15,2,19,1,1,0,0,0,0,1,0,0,3457.77691120501,3366.0876128669
"13001",3147.1117095648,0,33,14,1,13,0,1,0,0,0,0,1,0,0,3147.1117095648,2999.28930017381
"13002",3335.94287687641,0,31,16,1,17,0,1,0,0,0,0,1,0,0,3335.94287687641,3233.77213191528
"13003",3192.69298861508,0,20,12,2,10,1,0,0,0,0,0,1,0,0,3192.69298861508,3023.02609937686
"13004",3301.39403688671,0,31,14,2,17,0,1,0,0,0,0,1,0,0,3301.39403688671,3184.92562003977
"13005",3314.40583557799,0,22,16,2,12,1,1,0,0,0,0,1,0,0,3314.40583557799,3144.2534518888
"13006",3211.71464516933,0,20,12,2,10,0,1,0,0,0,0,1,0,0,3211.71464516933,3169.83207129064
"13007",2996.24318228162,1,32,13,2,12,1,1,1,0,0,0,1,1,0,3119.80213174366,2996.24318228162
"13008",3248.04493128254,0,38,12,2,15,0,1,0,0,0,0,1,0,0,3248.04493128254,3189.05318592512
"13009",3121.26998776339,0,17,11,4,7,1,1,0,0,0,0,1,0,0,3121.26998776339,2898.61636600596
"13010",3217.92071689162,0,21,13,2,9,1,0,0,0,0,0,1,0,0,3217.92071689162,2980.30893847979
"13011",3228.48051730906,0,20,14,2,9,0,1,0,0,0,0,1,0,0,3228.48051730906,3041.87359683634
"13012",3240.77957059498,0,36,17,1,15,0,1,0,0,0,0,1,0,0,3240.77957059498,3051.43671975396
"13013",3147.86447468669,1,23,13,2,15,1,0,1,0,0,0,1,0,0,3306.87399888304,3147.86447468669
"13014",3367.05906677707,0,21,13,1,13,0,1,0,0,0,0,1,0,0,3367.05906677707,3094.06565931767
"13015",3176.9693528205,0,26,16,2,9,0,1,0,0,0,0,1,0,0,3176.9693528205,3007.46380419878
"13016",3196.38095610115,0,22,12,2,12,1,1,0,0,0,0,1,0,0,3196.38095610115,3031.21541957988
"13017",3267.54415541969,0,26,14,2,12,0,1,0,0,0,0,1,0,0,3267.54415541969,3050.7925538758
"13018",3328.25157472963,0,19,12,2,14,0,0,0,0,0,0,1,0,0,3328.25157472963,3128.33862355137
"13019",2892.03936606931,1,20,11,4,8,1,0,0,0,0,0,1,0,0,3175.83519541663,2892.03936606931
"13020",3193.17900335354,0,33,16,2,13,1,1,0,0,0,0,1,0,0,3193.17900335354,3026.41256639911
"13021",3224.01892715929,0,23,12,3,12,1,1,0,0,0,0,1,0,0,3224.01892715929,3058.20256110519
